booking_id,user_id,car_id,start_date,end_date,total_price,status,pickup_location,return_location,created_at
255,612,4753,2025-10-30,2025-10-31,113.14,upcoming,Los Angeles,Los Angeles,2025-10-31 11:24:43.614547
256,1932,5526,2025-10-30,2025-10-31,108.42,cancelled,Dallas,Dallas,2025-10-31 11:25:35.458668
257,1552,8975,2025-10-30,2025-11-03,577.16,cancelled,New York,New York,2025-10-31 11:26:33.335727
258,1907,7311,2025-10-30,2025-11-06,1874.08,completed,Phoenix,Phoenix,2025-10-31 11:24:22.616083
259,717,5861,2025-10-30,2025-10-31,245.51,completed,Boston,Boston,2025-10-31 11:23:23.832698
260,523,1510,2025-10-30,2025-11-06,1573.27,completed,Phoenix,Phoenix,2025-10-31 11:23:24.989146
261,1301,9564,2025-10-30,2025-11-04,457.03,completed,Dallas,Dallas,2025-10-31 11:25:01.961023
262,1753,4345,2025-10-30,2025-11-03,815.42,completed,Boston,Boston,2025-10-31 11:26:03.024033
263,894,8196,2025-10-30,2025-11-02,609.11,completed,Phoenix,Phoenix,2025-10-31 11:23:15.030101
264,967,5228,2025-10-30,2025-11-05,763.55,completed,Phoenix,Phoenix,2025-10-31 11:22:20.528033
265,1400,200,2025-10-30,2025-10-31,164.73,completed,Phoenix,Phoenix,2025-10-31 11:25:12.257128
266,404,1458,2025-10-30,2025-10-31,125.84,completed,New York,New York,2025-10-31 11:26:27.733201
267,827,163,2025-10-30,2025-10-31,167.75,completed,Atlanta,Atlanta,2025-10-31 11:26:01.561027
268,1556,1299,2025-10-30,2025-10-31,70.2,completed,Chicago,Chicago,2025-10-31 11:26:21.834934
269,185,1281,2025-10-30,2025-11-05,1219.4,cancelled,Denver,Denver,2025-10-31 11:21:47.781833
270,615,1580,2025-10-30,2025-11-03,419.11,upcoming,Miami,Miami,2025-10-31 11:25:28.791300
271,856,6312,2025-10-30,2025-11-03,781.15,upcoming,Seattle,Seattle,2025-10-31 11:24:44.235081
272,1704,4460,2025-10-30,2025-10-31,148.5,cancelled,Miami,Miami,2025-10-31 11:21:16.617296
273,822,6710,2025-10-30,2025-11-03,529.7,completed,New York,New York,2025-10-31 11:23:39.351335
274,1313,9828,2025-10-30,2025-11-06,1173.58,upcoming,Chicago,Chicago,2025-10-31 11:21:03.118327
275,1083,8005,2025-10-30,2025-11-02,160.48,completed,Seattle,Seattle,2025-10-31 11:23:17.974791
276,1853,2203,2025-10-30,2025-11-01,404.0,completed,Los Angeles,Los Angeles,2025-10-31 11:23:48.813850
277,155,6087,2025-10-30,2025-11-01,196.75,completed,Atlanta,Atlanta,2025-10-31 11:21:03.819562
278,336,2199,2025-10-30,2025-11-06,1049.07,completed,Miami,Miami,2025-10-31 11:26:36.355334
279,384,4669,2025-10-30,2025-11-05,616.31,completed,Boston,Boston,2025-10-31 11:24:15.385686
280,712,2518,2025-10-30,2025-11-01,208.76,completed,Seattle,Seattle,2025-10-31 11:26:19.973052
281,153,9985,2025-10-30,2025-11-06,1230.42,completed,Denver,Denver,2025-10-31 11:26:28.767437
282,1200,7188,2025-10-30,2025-11-03,149.19,completed,Dallas,Dallas,2025-10-31 11:23:50.586067
283,520,7725,2025-10-30,2025-11-05,341.56,upcoming,Miami,Miami,2025-10-31 11:23:30.725395
284,1960,8011,2025-10-30,2025-10-31,141.43,completed,Dallas,Dallas,2025-10-31 11:24:24.680363
285,1483,2624,2025-10-30,2025-11-06,811.67,cancelled,Los Angeles,Los Angeles,2025-10-31 11:21:43.757600
286,624,5609,2025-10-30,2025-11-03,398.82,completed,Phoenix,Phoenix,2025-10-31 11:23:05.382903
287,545,2078,2025-10-30,2025-11-03,560.57,completed,Chicago,Chicago,2025-10-31 11:24:50.455789
288,1428,1931,2025-10-30,2025-11-02,106.26,completed,Seattle,Seattle,2025-10-31 11:21:04.622473
289,631,2517,2025-10-30,2025-11-06,1730.48,completed,Seattle,Seattle,2025-10-31 11:26:21.325520
290,1363,2587,2025-10-30,2025-11-06,1148.59,completed,Dallas,Dallas,2025-10-31 11:23:13.885114
291,510,8068,2025-10-30,2025-11-03,257.59,cancelled,Phoenix,Phoenix,2025-10-31 11:25:36.773092
292,1709,9548,2025-10-30,2025-11-03,810.1,completed,Denver,Denver,2025-10-31 11:25:04.483314
293,693,3648,2025-10-30,2025-11-04,1205.46,completed,Chicago,Chicago,2025-10-31 11:22:08.628352
294,594,9528,2025-10-30,2025-11-04,1085.76,completed,Boston,Boston,2025-10-31 11:21:05.394418
295,1016,8583,2025-10-30,2025-11-01,207.6,completed,Seattle,Seattle,2025-10-31 11:24:01.517789
296,1044,887,2025-10-30,2025-11-05,377.56,cancelled,Seattle,Seattle,2025-10-31 11:24:35.847637
297,485,9119,2025-10-30,2025-11-02,300.4,completed,Denver,Denver,2025-10-31 11:26:08.912025
298,1613,5707,2025-10-30,2025-11-04,940.0,cancelled,Atlanta,Atlanta,2025-10-31 11:22:20.572185
299,441,6440,2025-10-30,2025-10-31,189.18,completed,Atlanta,Atlanta,2025-10-31 11:23:40.460306
300,87,4571,2025-10-30,2025-11-01,393.69,completed,Dallas,Dallas,2025-10-31 11:23:17.764774
301,34,904,2025-10-30,2025-11-05,360.5,upcoming,New York,New York,2025-10-31 11:23:34.786698
302,1947,3577,2025-10-30,2025-11-03,692.14,completed,Denver,Denver,2025-10-31 11:24:19.701417
303,1600,264,2025-10-30,2025-11-03,231.73,completed,Miami,Miami,2025-10-31 11:24:31.679527
304,1198,7656,2025-10-30,2025-11-05,846.63,completed,Phoenix,Phoenix,2025-10-31 11:22:44.291993
305,1682,6890,2025-10-30,2025-11-06,1305.36,completed,Chicago,Chicago,2025-10-31 11:21:56.015002
306,1610,8435,2025-10-30,2025-10-31,49.59,upcoming,Chicago,Chicago,2025-10-31 11:23:57.521394
307,1510,4279,2025-10-30,2025-11-02,648.61,cancelled,Phoenix,Phoenix,2025-10-31 11:25:30.649685
308,201,9556,2025-10-30,2025-11-04,1028.15,completed,Los Angeles,Los Angeles,2025-10-31 11:21:57.448671
309,1883,7394,2025-10-30,2025-11-06,602.91,completed,Miami,Miami,2025-10-31 11:25:58.703537
310,1384,587,2025-10-30,2025-11-02,674.77,completed,Atlanta,Atlanta,2025-10-31 11:21:37.805153
311,1896,8,2025-10-30,2025-10-31,289.95,completed,Los Angeles,Los Angeles,2025-10-31 11:21:19.230215
312,1771,4408,2025-10-30,2025-11-01,65.75,completed,Los Angeles,Los Angeles,2025-10-31 11:22:34.098864
313,70,4844,2025-10-30,2025-11-06,578.29,completed,Chicago,Chicago,2025-10-31 11:24:24.783586
314,1060,6567,2025-10-30,2025-11-04,893.99,completed,Atlanta,Atlanta,2025-10-31 11:26:44.266284
315,713,7278,2025-10-30,2025-11-04,439.6,completed,Dallas,Dallas,2025-10-31 11:26:44.291472
316,160,2534,2025-10-30,2025-11-06,2024.98,completed,Phoenix,Phoenix,2025-10-31 11:21:59.931063
317,581,2883,2025-10-30,2025-11-05,1384.3,upcoming,Miami,Miami,2025-10-31 11:23:07.151462
318,1598,6624,2025-10-30,2025-11-06,586.26,completed,Boston,Boston,2025-10-31 11:24:44.900499
319,219,2041,2025-10-30,2025-11-06,869.6,completed,Los Angeles,Los Angeles,2025-10-31 11:24:43.279907
320,1406,4998,2025-10-30,2025-11-03,775.58,completed,Boston,Boston,2025-10-31 11:22:27.385550
321,611,3542,2025-10-30,2025-10-31,208.24,completed,Boston,Boston,2025-10-31 11:24:22.104235
322,457,6971,2025-10-30,2025-11-01,407.3,completed,New York,New York,2025-10-31 11:22:29.607581
323,1368,4037,2025-10-30,2025-11-02,429.06,completed,Atlanta,Atlanta,2025-10-31 11:23:41.457584
324,415,8769,2025-10-30,2025-11-01,395.34,completed,Dallas,Dallas,2025-10-31 11:21:35.036447
325,1651,1122,2025-10-30,2025-11-01,105.09,completed,Atlanta,Atlanta,2025-10-31 11:22:16.854889
326,1032,2789,2025-10-30,2025-10-31,191.19,completed,Los Angeles,Los Angeles,2025-10-31 11:26:45.145528
327,1276,9020,2025-10-30,2025-11-04,854.95,completed,Miami,Miami,2025-10-31 11:23:27.201193
328,146,3120,2025-10-30,2025-11-01,159.96,upcoming,Seattle,Seattle,2025-10-31 11:23:31.076966
329,1103,9334,2025-10-30,2025-11-04,751.35,cancelled,Chicago,Chicago,2025-10-31 11:23:18.520137
330,1654,6514,2025-10-30,2025-11-05,163.47,completed,Boston,Boston,2025-10-31 11:21:27.449054
331,1966,2962,2025-10-30,2025-11-06,1440.85,completed,Seattle,Seattle,2025-10-31 11:23:15.316755
332,178,8404,2025-10-30,2025-11-06,1489.02,completed,Los Angeles,Los Angeles,2025-10-31 11:21:26.797337
333,1044,7481,2025-10-30,2025-11-04,1178.17,cancelled,Boston,Boston,2025-10-31 11:25:27.200633
334,602,920,2025-10-30,2025-11-03,913.62,upcoming,New York,New York,2025-10-31 11:23:12.220610
335,127,2305,2025-10-30,2025-11-04,962.58,cancelled,Los Angeles,Los Angeles,2025-10-31 11:23:31.078112
336,891,7045,2025-10-30,2025-11-02,379.65,cancelled,New York,New York,2025-10-31 11:22:48.677725
337,1527,924,2025-10-30,2025-11-01,352.71,completed,Denver,Denver,2025-10-31 11:24:44.855560
338,784,8277,2025-10-30,2025-11-05,314.27,completed,Phoenix,Phoenix,2025-10-31 11:22:15.198114
339,1802,8273,2025-10-30,2025-11-01,411.6,upcoming,New York,New York,2025-10-31 11:22:02.883540
340,704,2800,2025-10-30,2025-10-31,198.77,upcoming,New York,New York,2025-10-31 11:24:30.022516
341,598,1480,2025-10-30,2025-11-02,295.02,upcoming,Los Angeles,Los Angeles,2025-10-31 11:21:34.026883
342,515,4254,2025-10-30,2025-10-31,263.31,completed,Atlanta,Atlanta,2025-10-31 11:22:50.310897
343,1146,4688,2025-10-30,2025-11-04,909.46,completed,Miami,Miami,2025-10-31 11:22:05.112941
344,416,7896,2025-10-30,2025-11-06,1068.84,upcoming,Atlanta,Atlanta,2025-10-31 11:23:27.246177
345,434,3005,2025-10-30,2025-11-06,612.45,upcoming,Boston,Boston,2025-10-31 11:21:31.011537
346,1563,859,2025-10-30,2025-11-05,1477.81,completed,Atlanta,Atlanta,2025-10-31 11:21:23.026653
347,435,64,2025-10-30,2025-11-03,752.21,upcoming,Dallas,Dallas,2025-10-31 11:22:09.216307
348,969,3282,2025-10-30,2025-11-04,1066.56,completed,Miami,Miami,2025-10-31 11:23:20.433801
349,657,4363,2025-10-30,2025-11-04,1273.72,completed,Seattle,Seattle,2025-10-31 11:25:49.197371
350,1718,5414,2025-10-30,2025-11-03,834.7,upcoming,Chicago,Chicago,2025-10-31 11:24:24.156794
351,479,4073,2025-10-30,2025-11-02,96.83,completed,Denver,Denver,2025-10-31 11:23:57.833142
352,1164,293,2025-10-30,2025-11-06,987.77,cancelled,Atlanta,Atlanta,2025-10-31 11:23:37.774160
353,937,864,2025-10-30,2025-11-03,920.71,cancelled,Miami,Miami,2025-10-31 11:26:05.570308
354,392,6771,2025-10-30,2025-11-06,1064.25,completed,Miami,Miami,2025-10-31 11:22:53.520425
355,1778,6583,2025-10-30,2025-11-05,868.43,completed,New York,New York,2025-10-31 11:21:34.026336
356,1267,2721,2025-10-30,2025-11-05,209.11,completed,Denver,Denver,2025-10-31 11:26:35.913298
357,416,893,2025-10-30,2025-11-06,1166.74,upcoming,Miami,Miami,2025-10-31 11:21:24.756739
358,906,2608,2025-10-30,2025-11-03,673.01,upcoming,Atlanta,Atlanta,2025-10-31 11:21:51.006194
359,142,6193,2025-10-30,2025-11-03,442.96,completed,Dallas,Dallas,2025-10-31 11:26:41.357439
360,1962,1182,2025-10-30,2025-10-31,99.09,completed,Miami,Miami,2025-10-31 11:24:46.593088
361,199,2392,2025-10-30,2025-11-04,1390.26,completed,Miami,Miami,2025-10-31 11:25:21.974291
362,1006,1687,2025-10-30,2025-10-31,212.88,completed,Miami,Miami,2025-10-31 11:25:30.783639
363,338,1880,2025-10-30,2025-11-02,704.89,upcoming,Denver,Denver,2025-10-31 11:23:09.116864
364,1420,4730,2025-10-30,2025-11-04,1280.26,cancelled,Dallas,Dallas,2025-10-31 11:26:15.432096
365,1432,8729,2025-10-30,2025-11-03,790.74,completed,Atlanta,Atlanta,2025-10-31 11:22:20.159041
366,391,7294,2025-10-30,2025-11-01,214.45,upcoming,Dallas,Dallas,2025-10-31 11:21:11.275246
367,1731,9507,2025-10-30,2025-11-06,484.02,completed,Miami,Miami,2025-10-31 11:23:14.609665
368,1677,7088,2025-10-30,2025-11-06,1951.68,completed,Seattle,Seattle,2025-10-31 11:22:09.106968
369,1346,3113,2025-10-30,2025-11-04,773.47,cancelled,Los Angeles,Los Angeles,2025-10-31 11:25:59.170733
370,1763,7376,2025-10-30,2025-11-06,346.39,completed,Dallas,Dallas,2025-10-31 11:25:48.065048
371,1746,2628,2025-10-30,2025-11-05,931.17,completed,Atlanta,Atlanta,2025-10-31 11:25:48.488648
372,1968,6091,2025-10-30,2025-11-04,665.54,completed,Dallas,Dallas,2025-10-31 11:25:04.097777
373,1962,4768,2025-10-30,2025-11-04,1161.81,completed,Phoenix,Phoenix,2025-10-31 11:25:05.841308
374,645,1661,2025-10-30,2025-10-31,141.96,upcoming,Boston,Boston,2025-10-31 11:21:11.577169
375,644,5000,2025-10-30,2025-11-05,1019.37,completed,New York,New York,2025-10-31 11:21:03.893984
376,986,798,2025-10-30,2025-11-04,1217.53,completed,Los Angeles,Los Angeles,2025-10-31 11:21:43.816761
377,1047,5068,2025-10-30,2025-11-03,447.96,cancelled,Phoenix,Phoenix,2025-10-31 11:21:30.852232
378,1133,1222,2025-10-30,2025-11-02,255.95,completed,Los Angeles,Los Angeles,2025-10-31 11:24:47.885529
379,1798,9139,2025-10-30,2025-11-06,1137.66,completed,Chicago,Chicago,2025-10-31 11:24:52.275498
380,561,1115,2025-10-30,2025-10-31,169.57,completed,Miami,Miami,2025-10-31 11:24:04.051211
381,1971,4478,2025-10-30,2025-11-02,408.29,completed,Phoenix,Phoenix,2025-10-31 11:26:36.220456
382,1154,1011,2025-10-30,2025-11-01,110.43,upcoming,Seattle,Seattle,2025-10-31 11:23:28.460128
383,153,7498,2025-10-30,2025-11-01,379.23,completed,Dallas,Dallas,2025-10-31 11:23:15.809338
384,1608,2590,2025-10-30,2025-11-06,289.3,completed,Los Angeles,Los Angeles,2025-10-31 11:25:44.202313
385,445,4366,2025-10-30,2025-11-06,1448.57,completed,Los Angeles,Los Angeles,2025-10-31 11:21:36.179419
386,168,1299,2025-10-30,2025-11-06,418.85,completed,Chicago,Chicago,2025-10-31 11:26:09.941055
387,679,6063,2025-10-30,2025-11-02,361.52,cancelled,Denver,Denver,2025-10-31 11:24:28.663966
388,152,8592,2025-10-30,2025-11-06,1698.88,completed,Dallas,Dallas,2025-10-31 11:22:03.301054
389,692,2660,2025-10-30,2025-11-02,402.33,completed,Los Angeles,Los Angeles,2025-10-31 11:26:02.011166
390,1291,2486,2025-10-30,2025-11-02,125.23,upcoming,Phoenix,Phoenix,2025-10-31 11:22:47.971623
391,1109,3087,2025-10-30,2025-11-05,1292.93,upcoming,Dallas,Dallas,2025-10-31 11:22:14.675504
392,852,681,2025-10-30,2025-11-06,1590.17,completed,Seattle,Seattle,2025-10-31 11:26:22.051924
393,1628,4401,2025-10-30,2025-11-03,232.96,completed,Atlanta,Atlanta,2025-10-31 11:21:54.485358
394,218,1493,2025-10-30,2025-10-31,240.32,upcoming,Dallas,Dallas,2025-10-31 11:22:32.715836
395,1064,8408,2025-10-30,2025-11-03,272.06,upcoming,Atlanta,Atlanta,2025-10-31 11:24:53.893521
396,1705,8555,2025-10-30,2025-11-05,1073.25,completed,Atlanta,Atlanta,2025-10-31 11:25:03.973797
397,187,8142,2025-10-30,2025-10-31,183.88,completed,Dallas,Dallas,2025-10-31 11:24:23.413019
398,1953,9333,2025-10-30,2025-11-04,699.31,completed,Seattle,Seattle,2025-10-31 11:21:29.431361
399,1452,2307,2025-10-30,2025-11-04,967.22,completed,New York,New York,2025-10-31 11:22:39.084216
400,969,7371,2025-10-30,2025-11-05,424.72,completed,Miami,Miami,2025-10-31 11:21:15.102535
401,1408,9547,2025-10-30,2025-11-02,629.06,completed,Miami,Miami,2025-10-31 11:21:50.470417
402,470,8142,2025-10-30,2025-11-02,747.1,completed,Dallas,Dallas,2025-10-31 11:22:29.448718
403,2000,5160,2025-10-30,2025-11-02,765.49,upcoming,Miami,Miami,2025-10-31 11:26:06.312664
404,1394,5443,2025-10-30,2025-11-04,617.23,upcoming,Boston,Boston,2025-10-31 11:22:52.624670
405,704,1993,2025-10-30,2025-11-04,167.31,upcoming,Dallas,Dallas,2025-10-31 11:24:16.437311
406,203,2195,2025-10-30,2025-10-31,190.15,completed,Boston,Boston,2025-10-31 11:20:57.739536
407,699,77,2025-10-30,2025-11-06,1495.5,upcoming,Chicago,Chicago,2025-10-31 11:24:15.718263
408,1597,8576,2025-10-30,2025-11-03,721.68,completed,Chicago,Chicago,2025-10-31 11:23:29.286386
409,222,5430,2025-10-30,2025-11-06,713.62,upcoming,New York,New York,2025-10-31 11:26:32.353969
410,133,1763,2025-10-30,2025-11-01,319.09,cancelled,Atlanta,Atlanta,2025-10-31 11:22:18.682956
411,1944,5251,2025-10-30,2025-10-31,38.37,upcoming,Denver,Denver,2025-10-31 11:26:22.397229
412,599,7352,2025-10-30,2025-11-01,130.56,completed,Seattle,Seattle,2025-10-31 11:22:00.133238
413,1828,1482,2025-10-30,2025-11-06,293.12,completed,Phoenix,Phoenix,2025-10-31 11:26:07.492126
414,1789,3016,2025-10-30,2025-11-06,471.68,cancelled,New York,New York,2025-10-31 11:26:20.051953
415,729,7902,2025-10-30,2025-11-05,1226.51,completed,Dallas,Dallas,2025-10-31 11:22:28.716060
416,1424,5423,2025-10-30,2025-11-01,270.37,completed,Seattle,Seattle,2025-10-31 11:25:09.841177
417,402,9571,2025-10-30,2025-11-06,1710.88,upcoming,Boston,Boston,2025-10-31 11:23:13.240854
418,42,4186,2025-10-30,2025-11-05,416.25,completed,New York,New York,2025-10-31 11:22:03.386142
419,1201,2286,2025-10-30,2025-11-02,726.25,completed,Los Angeles,Los Angeles,2025-10-31 11:24:54.426888
420,591,8164,2025-10-30,2025-11-03,194.29,completed,Atlanta,Atlanta,2025-10-31 11:25:48.943754
421,1690,1868,2025-10-30,2025-10-31,118.5,cancelled,Denver,Denver,2025-10-31 11:23:31.058179
422,624,5076,2025-10-30,2025-11-02,195.15,completed,Chicago,Chicago,2025-10-31 11:23:58.607017
423,556,3712,2025-10-30,2025-11-04,330.29,cancelled,Miami,Miami,2025-10-31 11:20:57.194304
424,1494,4931,2025-10-30,2025-11-03,218.95,completed,Denver,Denver,2025-10-31 11:22:44.364303
425,955,1067,2025-10-30,2025-11-04,1017.79,completed,New York,New York,2025-10-31 11:24:40.481097
426,37,5179,2025-10-30,2025-11-01,256.35,completed,Los Angeles,Los Angeles,2025-10-31 11:21:43.152878
427,1074,1488,2025-10-30,2025-11-02,734.96,cancelled,Atlanta,Atlanta,2025-10-31 11:24:53.973194
428,1454,2190,2025-10-30,2025-11-05,937.05,completed,Los Angeles,Los Angeles,2025-10-31 11:24:23.643392
429,1655,5717,2025-10-30,2025-11-01,349.91,cancelled,Phoenix,Phoenix,2025-10-31 11:22:29.385472
430,166,1931,2025-10-30,2025-11-01,70.0,completed,Seattle,Seattle,2025-10-31 11:23:47.744788
431,1488,8384,2025-10-30,2025-10-31,262.56,completed,Phoenix,Phoenix,2025-10-31 11:23:27.485892
432,1737,1273,2025-10-30,2025-11-06,1134.44,cancelled,Dallas,Dallas,2025-10-31 11:26:10.021313
433,1377,7981,2025-10-30,2025-10-31,131.67,completed,Atlanta,Atlanta,2025-10-31 11:20:52.593508
434,493,4698,2025-10-30,2025-11-05,429.89,upcoming,Miami,Miami,2025-10-31 11:24:03.716949
435,341,1210,2025-10-30,2025-10-31,218.29,completed,Boston,Boston,2025-10-31 11:22:06.938176
436,44,2530,2025-10-30,2025-10-31,143.58,cancelled,Phoenix,Phoenix,2025-10-31 11:26:06.699215
437,773,1976,2025-10-30,2025-11-01,362.06,cancelled,Denver,Denver,2025-10-31 11:26:25.416275
438,1005,9404,2025-10-30,2025-11-01,227.44,cancelled,Boston,Boston,2025-10-31 11:24:16.188609
439,268,6307,2025-10-30,2025-11-01,402.7,completed,Phoenix,Phoenix,2025-10-31 11:25:25.043774
440,941,3469,2025-10-30,2025-11-05,310.75,completed,Seattle,Seattle,2025-10-31 11:25:26.580135
441,1290,2797,2025-10-30,2025-11-04,942.1,completed,Dallas,Dallas,2025-10-31 11:24:21.388243
442,328,8869,2025-10-30,2025-11-05,1348.4,upcoming,Dallas,Dallas,2025-10-31 11:23:33.438933
443,1912,3612,2025-10-30,2025-11-05,339.42,completed,Chicago,Chicago,2025-10-31 11:23:03.138706
444,176,178,2025-10-30,2025-11-06,283.18,completed,Phoenix,Phoenix,2025-10-31 11:25:20.513655
445,1678,8520,2025-10-30,2025-11-01,76.67,completed,Boston,Boston,2025-10-31 11:25:38.880877
446,29,1030,2025-10-30,2025-11-01,104.02,cancelled,New York,New York,2025-10-31 11:22:57.891546
447,658,518,2025-10-30,2025-11-02,338.54,completed,Seattle,Seattle,2025-10-31 11:23:00.466361
448,955,5374,2025-10-30,2025-11-06,1449.48,completed,New York,New York,2025-10-31 11:25:26.014861
449,1159,9849,2025-10-30,2025-11-05,793.27,completed,New York,New York,2025-10-31 11:25:44.314193
450,50,4448,2025-10-30,2025-11-05,1569.94,completed,Denver,Denver,2025-10-31 11:21:45.129536
451,569,781,2025-10-30,2025-11-03,760.22,completed,Phoenix,Phoenix,2025-10-31 11:24:54.543732
452,925,1992,2025-10-30,2025-11-06,1555.01,completed,Phoenix,Phoenix,2025-10-31 11:26:42.860500
453,1079,5550,2025-10-30,2025-11-01,405.42,cancelled,Atlanta,Atlanta,2025-10-31 11:25:30.965899
454,894,876,2025-10-30,2025-10-31,107.24,completed,Atlanta,Atlanta,2025-10-31 11:24:32.088632
455,1662,6975,2025-10-30,2025-11-04,1139.41,completed,New York,New York,2025-10-31 11:22:12.768164
456,1277,3716,2025-10-30,2025-11-01,183.93,completed,Boston,Boston,2025-10-31 11:25:44.054355
457,276,7665,2025-10-30,2025-11-04,309.88,completed,Los Angeles,Los Angeles,2025-10-31 11:23:58.463389
458,1707,7336,2025-10-30,2025-11-01,217.18,completed,Seattle,Seattle,2025-10-31 11:21:35.862490
459,1455,7597,2025-10-30,2025-11-02,206.7,completed,Miami,Miami,2025-10-31 11:23:30.369804
460,1395,8403,2025-10-30,2025-11-05,199.17,completed,Boston,Boston,2025-10-31 11:24:45.366018
461,859,8004,2025-10-30,2025-11-03,169.99,upcoming,Atlanta,Atlanta,2025-10-31 11:24:04.837394
462,1537,6077,2025-10-30,2025-11-04,824.65,upcoming,Miami,Miami,2025-10-31 11:24:28.258247
463,1702,7815,2025-10-30,2025-11-05,1572.24,completed,Dallas,Dallas,2025-10-31 11:23:07.778844
464,223,7292,2025-10-30,2025-10-31,146.96,completed,Boston,Boston,2025-10-31 11:22:47.669454
465,1222,2986,2025-10-30,2025-11-05,527.24,completed,Boston,Boston,2025-10-31 11:25:09.819239
466,1418,2539,2025-10-30,2025-11-04,1464.26,completed,Chicago,Chicago,2025-10-31 11:20:57.941765
467,1699,6115,2025-10-30,2025-11-06,594.43,completed,Seattle,Seattle,2025-10-31 11:22:36.786782
468,365,52,2025-10-30,2025-10-31,87.29,completed,Boston,Boston,2025-10-31 11:26:30.164927
469,1808,4426,2025-10-30,2025-11-02,302.77,upcoming,Dallas,Dallas,2025-10-31 11:23:23.962124
470,425,5193,2025-10-30,2025-11-05,694.51,completed,Dallas,Dallas,2025-10-31 11:21:35.761054
471,1898,3167,2025-10-30,2025-10-31,89.64,completed,Phoenix,Phoenix,2025-10-31 11:25:19.661366
472,734,9385,2025-10-30,2025-10-31,139.43,completed,Los Angeles,Los Angeles,2025-10-31 11:24:44.595159
473,1357,2492,2025-10-30,2025-11-06,1540.07,completed,Miami,Miami,2025-10-31 11:23:24.786457
